,station,date,prcp,tobs
8303,USC00518838,2012-11-27,0.0,71
8304,USC00518838,2013-01-10,0.0,74
8305,USC00518838,2013-01-24,0.3,67
8306,USC00518838,2013-01-25,0.9,74
8307,USC00518838,2013-02-07,0.0,72
8308,USC00518838,2013-02-08,0.05,73
8309,USC00518838,2013-02-15,0.0,70
8310,USC00518838,2013-04-03,0.05,70
8311,USC00518838,2013-04-05,0.0,73
8312,USC00518838,2013-08-05,0.01,79
8313,USC00518838,2013-08-06,0.02,80
8314,USC00518838,2013-08-07,0.0,80
8315,USC00518838,2013-08-08,0.0,72
8316,USC00518838,2013-08-09,0.0,80
8317,USC00518838,2013-08-19,0.0,78
8318,USC00518838,2013-08-21,0.0,78
8319,USC00518838,2013-08-22,0.01,74
8320,USC00518838,2013-08-23,0.01,80
8321,USC00518838,2013-08-27,0.0,79
8322,USC00518838,2013-08-30,0.0,80
8323,USC00518838,2013-09-06,0.01,78
8324,USC00518838,2013-10-18,0.0,77
8325,USC00518838,2013-12-20,0.16,73
8326,USC00518838,2014-01-14,0.41,75
8327,USC00518838,2014-02-03,0.0,64
8328,USC00518838,2014-02-07,0.0,69
8329,USC00518838,2014-02-12,0.0,72
8330,USC00518838,2014-02-13,0.0,72
8331,USC00518838,2014-02-16,0.1,68
8332,USC00518838,2014-02-26,0.0,65
8333,USC00518838,2015-05-19,0.0,75
8334,USC00518838,2015-05-21,0.0,72
8335,USC00518838,2015-05-26,0.0,70
8336,USC00518838,2015-05-28,0.0,71
8337,USC00518838,2015-09-21,0.0,76
8338,USC00518838,2015-09-28,0.0,77
8339,USC00518838,2015-09-29,0.0,73
8340,USC00518838,2015-10-13,0.0,73
8341,USC00518838,2015-10-16,0.0,79
8342,USC00518838,2015-10-20,0.0,74
8343,USC00519523,2010-01-01,0.15,75
8344,USC00519523,2010-01-02,0.0,75
8345,USC00519523,2010-01-03,0.0,77
8346,USC00519523,2010-01-04,0.0,75
8347,USC00519523,2010-01-05,0.01,75
8348,USC00519523,2010-01-06,0.11,72
8349,USC00519523,2010-01-07,0.7,68
8350,USC00519523,2010-01-08,0.02,63
8351,USC00519523,2010-01-09,0.01,69
8352,USC00519523,2010-01-10,0.0,72
8353,USC00519523,2010-01-11,0.48,68
8354,USC00519523,2010-01-12,0.0,61
8355,USC00519523,2010-01-13,0.0,60
8356,USC00519523,2010-01-14,0.0,65
8357,USC00519523,2010-01-15,0.0,68
8358,USC00519523,2010-01-16,0.0,68
8359,USC00519523,2010-01-17,0.0,70
8360,USC00519523,2010-01-18,0.0,77
8361,USC00519523,2010-01-19,0.0,74
8362,USC00519523,2010-01-20,0.0,67
8363,USC00519523,2010-01-21,0.13,70
8364,USC00519523,2010-01-22,0.0,66
8365,USC00519523,2010-01-23,0.0,75
8366,USC00519523,2010-01-24,0.0,72
8367,USC00519523,2010-01-25,0.0,65
8368,USC00519523,2010-01-26,0.01,76
8369,USC00519523,2010-01-27,0.28,69
8370,USC00519523,2010-01-28,0.09,71
8371,USC00519523,2010-01-29,1.15,65
8372,USC00519523,2010-01-30,2.75,69
8373,USC00519523,2010-01-31,0.05,72
8374,USC00519523,2010-02-01,0.0,68
8375,USC00519523,2010-02-02,0.0,66
8376,USC00519523,2010-02-03,0.44,65
8377,USC00519523,2010-02-04,0.0,68
8378,USC00519523,2010-02-05,0.04,65
8379,USC00519523,2010-02-06,0.0,76
8380,USC00519523,2010-02-07,0.0,63
8381,USC00519523,2010-02-08,0.0,71
8382,USC00519523,2010-02-09,0.0,70
8383,USC00519523,2010-02-10,0.0,66
8384,USC00519523,2010-02-11,0.0,71
8385,USC00519523,2010-02-12,0.07,70
8386,USC00519523,2010-02-13,0.0,71
8387,USC00519523,2010-02-14,0.0,73
8388,USC00519523,2010-02-15,0.0,73
8389,USC00519523,2010-02-16,0.0,59
8390,USC00519523,2010-02-17,0.01,68
8391,USC00519523,2010-02-18,0.0,67
8392,USC00519523,2010-02-19,0.2,63
8393,USC00519523,2010-02-20,0.19,74
8394,USC00519523,2010-02-21,0.16,66
8395,USC00519523,2010-02-22,0.14,63
8396,USC00519523,2010-02-23,0.03,63
8397,USC00519523,2010-02-24,0.0,62
8398,USC00519523,2010-02-25,0.0,69
8399,USC00519523,2010-02-26,0.0,73
8400,USC00519523,2010-02-27,0.01,73
8401,USC00519523,2010-02-28,0.19,69
8402,USC00519523,2010-03-01,0.01,69
8403,USC00519523,2010-03-02,0.0,71
8404,USC00519523,2010-03-03,0.0,71
8405,USC00519523,2010-03-04,0.15,69
8406,USC00519523,2010-03-05,0.12,70
8407,USC00519523,2010-03-06,0.02,72
8408,USC00519523,2010-03-07,0.0,72
8409,USC00519523,2010-03-08,0.02,70
8410,USC00519523,2010-03-09,0.0,69
8411,USC00519523,2010-03-10,0.12,72
8412,USC00519523,2010-03-11,0.04,72
8413,USC00519523,2010-03-12,0.0,69
8414,USC00519523,2010-03-13,0.0,76
8415,USC00519523,2010-03-14,0.0,75
8416,USC00519523,2010-03-15,0.13,71
8417,USC00519523,2010-03-16,0.35,71
8418,USC00519523,2010-03-17,0.05,69
8419,USC00519523,2010-03-18,0.74,67
8420,USC00519523,2010-03-19,0.03,68
8421,USC00519523,2010-03-20,0.0,71
8422,USC00519523,2010-03-21,0.0,70
8423,USC00519523,2010-03-22,0.0,73
8424,USC00519523,2010-03-23,0.0,67
8425,USC00519523,2010-03-24,0.01,77
8426,USC00519523,2010-03-25,0.12,73
8427,USC00519523,2010-03-26,0.02,74
8428,USC00519523,2010-03-27,0.02,77
8429,USC00519523,2010-03-28,0.05,76
8430,USC00519523,2010-03-29,0.0,73
8431,USC00519523,2010-03-30,0.01,73
8432,USC00519523,2010-03-31,0.0,73
8433,USC00519523,2010-04-01,0.03,72
8434,USC00519523,2010-04-02,0.0,72
8435,USC00519523,2010-04-03,0.19,72
8436,USC00519523,2010-04-04,0.12,72
8437,USC00519523,2010-04-05,0.1,72
8438,USC00519523,2010-04-06,0.03,73
8439,USC00519523,2010-04-07,0.2,73
8440,USC00519523,2010-04-08,0.0,73
8441,USC00519523,2010-04-09,0.0,73
8442,USC00519523,2010-04-10,0.0,76
8443,USC00519523,2010-04-11,0.01,75
8444,USC00519523,2010-04-12,0.0,71
8445,USC00519523,2010-04-13,0.13,71
8446,USC00519523,2010-04-14,0.02,69
8447,USC00519523,2010-04-15,0.0,70
8448,USC00519523,2010-04-16,0.02,64
8449,USC00519523,2010-04-17,0.02,69
8450,USC00519523,2010-04-18,0.0,70
8451,USC00519523,2010-04-19,0.0,72
8452,USC00519523,2010-04-20,0.12,72
8453,USC00519523,2010-04-21,0.1,72
8454,USC00519523,2010-04-22,0.04,73
8455,USC00519523,2010-04-23,0.14,72
8456,USC00519523,2010-04-24,0.02,74
8457,USC00519523,2010-04-25,0.0,76
8458,USC00519523,2010-04-26,0.0,73
8459,USC00519523,2010-04-27,0.0,74
8460,USC00519523,2010-04-28,0.03,74
8461,USC00519523,2010-04-29,0.03,73
8462,USC00519523,2010-04-30,0.0,74
8463,USC00519523,2010-05-01,0.0,76
8464,USC00519523,2010-05-02,0.12,71
8465,USC00519523,2010-05-03,0.46,72
8466,USC00519523,2010-05-04,0.07,77
8467,USC00519523,2010-05-05,0.0,75
8468,USC00519523,2010-05-06,0.0,74
8469,USC00519523,2010-05-07,0.01,71
8470,USC00519523,2010-05-08,0.05,76
8471,USC00519523,2010-05-09,0.0,76
8472,USC00519523,2010-05-10,0.0,78
8473,USC00519523,2010-05-11,0.0,78
8474,USC00519523,2010-05-12,0.08,78
8475,USC00519523,2010-05-14,0.0,75
8476,USC00519523,2010-05-15,0.05,71
8477,USC00519523,2010-05-16,0.06,73
8478,USC00519523,2010-05-17,0.03,74
8479,USC00519523,2010-05-18,0.0,75
8480,USC00519523,2010-05-19,0.0,78
8481,USC00519523,2010-05-20,0.01,75
8482,USC00519523,2010-05-21,0.0,74
8483,USC00519523,2010-05-22,0.0,75
8484,USC00519523,2010-05-23,0.05,75
8485,USC00519523,2010-05-24,0.06,75
8486,USC00519523,2010-05-25,0.0,76
8487,USC00519523,2010-05-26,0.08,78
8488,USC00519523,2010-05-27,0.0,80
8489,USC00519523,2010-05-29,0.0,78
8490,USC00519523,2010-05-30,0.0,76
8491,USC00519523,2010-05-31,0.0,81
8492,USC00519523,2010-06-01,0.03,76
8493,USC00519523,2010-06-02,0.0,76
8494,USC00519523,2010-06-03,0.0,76
8495,USC00519523,2010-06-04,0.0,73
8496,USC00519523,2010-06-05,0.0,78
8497,USC00519523,2010-06-06,0.0,77
8498,USC00519523,2010-06-07,0.0,77
8499,USC00519523,2010-06-08,0.01,77
8500,USC00519523,2010-06-09,0.0,78
8501,USC00519523,2010-06-10,0.0,78
8502,USC00519523,2010-06-11,0.0,76
8503,USC00519523,2010-06-12,0.0,76
8504,USC00519523,2010-06-13,0.0,79
8505,USC00519523,2010-06-14,0.0,74
8506,USC00519523,2010-06-15,0.0,75
8507,USC00519523,2010-06-16,0.0,76
8508,USC00519523,2010-06-17,0.0,75
8509,USC00519523,2010-06-18,0.14,73
8510,USC00519523,2010-06-19,0.0,76
8511,USC00519523,2010-06-20,0.0,78
8512,USC00519523,2010-06-21,0.0,76
8513,USC00519523,2010-06-22,0.0,79
8514,USC00519523,2010-06-23,0.0,77
8515,USC00519523,2010-06-24,0.0,76
8516,USC00519523,2010-06-25,0.08,74
8517,USC00519523,2010-06-26,0.08,75
8518,USC00519523,2010-06-28,0.0,76
8519,USC00519523,2010-06-29,0.0,76
8520,USC00519523,2010-06-30,0.0,76
8521,USC00519523,2010-07-01,0.13,74
8522,USC00519523,2010-07-02,0.14,74
8523,USC00519523,2010-07-03,0.09,76
8524,USC00519523,2010-07-04,0.05,79
8525,USC00519523,2010-07-05,0.01,79
8526,USC00519523,2010-07-06,0.08,73
8527,USC00519523,2010-07-07,0.21,73
8528,USC00519523,2010-07-08,0.02,76
8529,USC00519523,2010-07-09,0.06,72
8530,USC00519523,2010-07-10,0.1,76
8531,USC00519523,2010-07-11,0.0,81
8532,USC00519523,2010-07-12,0.0,75
8533,USC00519523,2010-07-13,0.0,76
8534,USC00519523,2010-07-14,0.04,74
8535,USC00519523,2010-07-15,0.03,76
8536,USC00519523,2010-07-16,0.03,80
8537,USC00519523,2010-07-17,0.08,74
8538,USC00519523,2010-07-18,0.07,77
8539,USC00519523,2010-07-19,0.0,76
8540,USC00519523,2010-07-20,0.0,77
8541,USC00519523,2010-07-21,0.06,74
8542,USC00519523,2010-07-22,0.0,76
8543,USC00519523,2010-07-23,0.0,73
8544,USC00519523,2010-07-24,0.0,77
8545,USC00519523,2010-07-25,0.0,77
8546,USC00519523,2010-07-26,0.0,76
8547,USC00519523,2010-07-27,0.0,81
8548,USC00519523,2010-07-28,0.0,76
8549,USC00519523,2010-07-29,0.0,77
8550,USC00519523,2010-07-30,0.0,73
8551,USC00519523,2010-07-31,0.09,76
8552,USC00519523,2010-08-01,0.16,77
8553,USC00519523,2010-08-02,0.19,74
8554,USC00519523,2010-08-03,0.08,74
8555,USC00519523,2010-08-04,0.26,76
8556,USC00519523,2010-08-05,0.09,73
8557,USC00519523,2010-08-06,0.09,76
8558,USC00519523,2010-08-07,0.01,78
8559,USC00519523,2010-08-08,0.0,76
8560,USC00519523,2010-08-09,0.0,77
8561,USC00519523,2010-08-10,0.0,77
8562,USC00519523,2010-08-11,0.06,74
8563,USC00519523,2010-08-12,0.0,75
8564,USC00519523,2010-08-13,0.04,79
8565,USC00519523,2010-08-14,0.0,78
8566,USC00519523,2010-08-15,0.02,76
8567,USC00519523,2010-08-16,0.08,72
8568,USC00519523,2010-08-17,0.0,74
8569,USC00519523,2010-08-18,0.02,77
8570,USC00519523,2010-08-19,0.04,77
8571,USC00519523,2010-08-20,0.02,77
8572,USC00519523,2010-08-21,0.01,79
8573,USC00519523,2010-08-22,0.01,78
8574,USC00519523,2010-08-23,0.0,77
8575,USC00519523,2010-08-24,0.0,76
8576,USC00519523,2010-08-25,0.06,76
8577,USC00519523,2010-08-26,0.06,77
8578,USC00519523,2010-08-27,0.01,77
8579,USC00519523,2010-08-28,0.0,82
8580,USC00519523,2010-08-29,0.05,77
8581,USC00519523,2010-08-30,0.0,76
8582,USC00519523,2010-08-31,0.02,76
8583,USC00519523,2010-09-01,0.0,76
8584,USC00519523,2010-09-02,0.14,73
8585,USC00519523,2010-09-03,0.27,76
8586,USC00519523,2010-09-04,0.02,80
8587,USC00519523,2010-09-05,0.01,78
8588,USC00519523,2010-09-06,0.02,78
8589,USC00519523,2010-09-07,0.23,75
8590,USC00519523,2010-09-08,0.07,77
8591,USC00519523,2010-09-09,0.02,77
8592,USC00519523,2010-09-10,0.17,75
8593,USC00519523,2010-09-11,0.18,81
8594,USC00519523,2010-09-12,0.01,78
8595,USC00519523,2010-09-13,0.0,77
8596,USC00519523,2010-09-14,0.0,76
8597,USC00519523,2010-09-15,0.0,76
8598,USC00519523,2010-09-16,0.0,77
8599,USC00519523,2010-09-17,0.0,77
8600,USC00519523,2010-09-18,0.01,77
8601,USC00519523,2010-09-19,0.07,76
8602,USC00519523,2010-09-20,0.06,76
8603,USC00519523,2010-09-21,0.04,76
8604,USC00519523,2010-09-22,0.22,74
8605,USC00519523,2010-09-23,0.18,76
8606,USC00519523,2010-09-24,0.06,75
8607,USC00519523,2010-09-25,0.05,76
8608,USC00519523,2010-09-26,0.0,77
8609,USC00519523,2010-09-27,0.0,75
8610,USC00519523,2010-09-28,0.0,73
8611,USC00519523,2010-09-29,0.0,71
8612,USC00519523,2010-09-30,0.24,72
8613,USC00519523,2010-10-01,0.43,76
8614,USC00519523,2010-10-02,0.05,80
8615,USC00519523,2010-10-03,0.01,78
8616,USC00519523,2010-10-04,0.0,77
8617,USC00519523,2010-10-05,0.0,77
8618,USC00519523,2010-10-06,0.0,77
8619,USC00519523,2010-10-07,0.0,77
8620,USC00519523,2010-10-08,0.0,81
8621,USC00519523,2010-10-09,0.0,77
8622,USC00519523,2010-10-10,0.01,80
8623,USC00519523,2010-10-11,0.01,76
8624,USC00519523,2010-10-12,0.13,72
8625,USC00519523,2010-10-13,0.0,76
8626,USC00519523,2010-10-14,0.0,76
8627,USC00519523,2010-10-15,0.0,76
8628,USC00519523,2010-10-16,0.0,77
8629,USC00519523,2010-10-17,0.06,76
8630,USC00519523,2010-10-18,0.0,72
8631,USC00519523,2010-10-19,0.0,73
8632,USC00519523,2010-10-20,0.0,74
8633,USC00519523,2010-10-21,0.0,77
8634,USC00519523,2010-10-22,0.0,76
8635,USC00519523,2010-10-23,0.0,77
8636,USC00519523,2010-10-24,0.0,80
8637,USC00519523,2010-10-25,0.0,76
8638,USC00519523,2010-10-26,0.11,75
8639,USC00519523,2010-10-27,0.09,76
8640,USC00519523,2010-10-28,0.02,77
8641,USC00519523,2010-10-29,0.03,75
8642,USC00519523,2010-10-30,0.26,81
8643,USC00519523,2010-10-31,0.0,77
8644,USC00519523,2010-11-01,0.24,74
8645,USC00519523,2010-11-02,0.0,75
8646,USC00519523,2010-11-03,0.42,70
8647,USC00519523,2010-11-04,1.34,72
8648,USC00519523,2010-11-05,0.03,74
8649,USC00519523,2010-11-06,0.16,74
8650,USC00519523,2010-11-07,0.01,76
8651,USC00519523,2010-11-08,0.0,76
8652,USC00519523,2010-11-09,0.0,73
8653,USC00519523,2010-11-10,0.0,75
8654,USC00519523,2010-11-11,0.0,75
8655,USC00519523,2010-11-12,0.0,76
8656,USC00519523,2010-11-13,0.0,76
8657,USC00519523,2010-11-14,0.0,76
8658,USC00519523,2010-11-15,0.03,75
8659,USC00519523,2010-11-16,0.0,75
8660,USC00519523,2010-11-17,0.0,66
8661,USC00519523,2010-11-18,0.0,74
8662,USC00519523,2010-11-19,0.13,68
8663,USC00519523,2010-11-20,0.0,79
8664,USC00519523,2010-11-21,0.05,77
8665,USC00519523,2010-11-22,0.0,67
8666,USC00519523,2010-11-23,0.0,69
8667,USC00519523,2010-11-24,0.0,76
8668,USC00519523,2010-11-25,0.02,76
8669,USC00519523,2010-11-26,0.0,77
8670,USC00519523,2010-11-27,0.01,76
8671,USC00519523,2010-11-28,0.64,76
8672,USC00519523,2010-11-29,0.03,73
8673,USC00519523,2010-11-30,0.0,76
8674,USC00519523,2010-12-01,0.03,78
8675,USC00519523,2010-12-02,0.02,74
8676,USC00519523,2010-12-03,0.01,74
8677,USC00519523,2010-12-04,0.0,78
8678,USC00519523,2010-12-05,0.0,78
8679,USC00519523,2010-12-06,0.0,61
8680,USC00519523,2010-12-07,0.0,69
8681,USC00519523,2010-12-08,0.15,65
8682,USC00519523,2010-12-09,0.03,77
8683,USC00519523,2010-12-10,2.02,67
8684,USC00519523,2010-12-11,0.3,69
8685,USC00519523,2010-12-12,0.09,75
8686,USC00519523,2010-12-13,0.02,67
8687,USC00519523,2010-12-14,0.04,71
8688,USC00519523,2010-12-15,0.0,74
8689,USC00519523,2010-12-16,0.0,66
8690,USC00519523,2010-12-17,0.0,66
8691,USC00519523,2010-12-18,0.0,77
8692,USC00519523,2010-12-19,2.86,70
8693,USC00519523,2010-12-20,4.95,73
8694,USC00519523,2010-12-21,0.63,71
8695,USC00519523,2010-12-22,0.58,71
8696,USC00519523,2010-12-23,0.11,71
8697,USC00519523,2010-12-24,0.02,67
8698,USC00519523,2010-12-25,0.02,71
8699,USC00519523,2010-12-26,0.74,74
8700,USC00519523,2010-12-27,0.09,76
8701,USC00519523,2010-12-28,0.07,72
8702,USC00519523,2010-12-29,0.04,74
8703,USC00519523,2010-12-30,0.27,75
8704,USC00519523,2010-12-31,0.01,69
8705,USC00519523,2011-01-01,0.03,69
8706,USC00519523,2011-01-02,0.0,74
8707,USC00519523,2011-01-03,0.0,74
8708,USC00519523,2011-01-04,0.0,73
8709,USC00519523,2011-01-05,0.0,62
8710,USC00519523,2011-01-06,0.15,68
8711,USC00519523,2011-01-07,0.02,66
8712,USC00519523,2011-01-08,0.0,73
8713,USC00519523,2011-01-09,0.0,73
8714,USC00519523,2011-01-10,0.0,73
8715,USC00519523,2011-01-11,0.43,58
8716,USC00519523,2011-01-12,1.34,71
8717,USC00519523,2011-01-13,3.62,70
8718,USC00519523,2011-01-14,0.1,76
8719,USC00519523,2011-01-15,0.0,66
8720,USC00519523,2011-01-16,0.0,70
8721,USC00519523,2011-01-17,0.19,70
8722,USC00519523,2011-01-18,0.0,63
8723,USC00519523,2011-01-19,0.07,63
8724,USC00519523,2011-01-20,0.0,70
8725,USC00519523,2011-01-21,0.0,74
8726,USC00519523,2011-01-22,0.0,75
8727,USC00519523,2011-01-23,0.0,76
8728,USC00519523,2011-01-24,0.0,72
8729,USC00519523,2011-01-25,0.0,62
8730,USC00519523,2011-01-26,0.0,65
8731,USC00519523,2011-01-27,0.0,71
8732,USC00519523,2011-01-28,0.0,72
8733,USC00519523,2011-01-29,0.01,76
8734,USC00519523,2011-01-30,0.0,67
8735,USC00519523,2011-01-31,0.15,66
8736,USC00519523,2011-02-01,0.0,70
8737,USC00519523,2011-02-02,0.0,70
8738,USC00519523,2011-02-03,0.0,66
8739,USC00519523,2011-02-04,0.0,61
8740,USC00519523,2011-02-05,0.0,73
8741,USC00519523,2011-02-06,0.0,75
8742,USC00519523,2011-02-07,0.95,67
8743,USC00519523,2011-02-08,0.18,71
8744,USC00519523,2011-02-09,0.0,74
8745,USC00519523,2011-02-10,0.04,69
8746,USC00519523,2011-02-11,0.29,68
8747,USC00519523,2011-02-12,1.82,72
8748,USC00519523,2011-02-13,0.71,76
8749,USC00519523,2011-02-15,0.0,73
8750,USC00519523,2011-02-16,0.0,73
8751,USC00519523,2011-02-17,0.0,72
8752,USC00519523,2011-02-18,0.01,76
8753,USC00519523,2011-02-19,0.0,76
8754,USC00519523,2011-02-20,0.3,73
8755,USC00519523,2011-02-21,0.02,76
8756,USC00519523,2011-02-22,0.01,73
8757,USC00519523,2011-02-23,0.01,73
8758,USC00519523,2011-02-24,1.44,68
8759,USC00519523,2011-02-25,0.0,66
8760,USC00519523,2011-02-26,0.05,77
8761,USC00519523,2011-02-27,0.0,75
8762,USC00519523,2011-02-28,0.02,70
8763,USC00519523,2011-03-01,0.18,67
8764,USC00519523,2011-03-02,0.01,72
8765,USC00519523,2011-03-03,0.06,71
8766,USC00519523,2011-03-04,1.7,72
8767,USC00519523,2011-03-05,0.22,69
8768,USC00519523,2011-03-06,0.27,74
8769,USC00519523,2011-03-07,0.03,73
8770,USC00519523,2011-03-08,0.01,73
8771,USC00519523,2011-03-09,0.9,70
8772,USC00519523,2011-03-10,0.27,72
8773,USC00519523,2011-03-11,0.2,71
8774,USC00519523,2011-03-12,0.01,75
8775,USC00519523,2011-03-13,0.0,77
8776,USC00519523,2011-03-14,0.0,70
8777,USC00519523,2011-03-15,0.0,73
8778,USC00519523,2011-03-16,0.0,74
8779,USC00519523,2011-03-17,0.07,73
8780,USC00519523,2011-03-18,0.05,72
8781,USC00519523,2011-03-19,0.08,73
8782,USC00519523,2011-03-20,0.23,74
8783,USC00519523,2011-03-21,0.0,74
8784,USC00519523,2011-03-22,0.17,73
8785,USC00519523,2011-03-23,0.0,74
8786,USC00519523,2011-03-24,0.19,76
8787,USC00519523,2011-03-25,0.02,76
8788,USC00519523,2011-03-26,0.0,74
8789,USC00519523,2011-03-27,0.0,74
8790,USC00519523,2011-03-29,0.0,73
8791,USC00519523,2011-03-30,0.0,73
8792,USC00519523,2011-03-31,0.0,73
8793,USC00519523,2011-04-01,0.07,73
8794,USC00519523,2011-04-02,0.0,79
8795,USC00519523,2011-04-03,0.0,78
8796,USC00519523,2011-04-04,0.0,73
8797,USC00519523,2011-04-05,0.0,73
8798,USC00519523,2011-04-06,0.11,72
8799,USC00519523,2011-04-07,0.5,67
8800,USC00519523,2011-04-08,0.68,69
8801,USC00519523,2011-04-09,0.02,76
8802,USC00519523,2011-04-10,0.01,75
8803,USC00519523,2011-04-11,0.0,74
8804,USC00519523,2011-04-12,0.0,74
8805,USC00519523,2011-04-13,0.0,69
8806,USC00519523,2011-04-14,0.2,75
8807,USC00519523,2011-04-15,0.0,73
8808,USC00519523,2011-04-16,0.22,75
8809,USC00519523,2011-04-17,0.0,73
8810,USC00519523,2011-04-18,0.0,73
8811,USC00519523,2011-04-19,0.0,74
8812,USC00519523,2011-04-20,0.0,71
8813,USC00519523,2011-04-21,0.0,74
8814,USC00519523,2011-04-22,0.0,76
8815,USC00519523,2011-04-23,0.0,79
8816,USC00519523,2011-04-24,0.0,79
8817,USC00519523,2011-04-25,0.0,75
8818,USC00519523,2011-04-26,0.0,77
8819,USC00519523,2011-04-27,0.0,78
8820,USC00519523,2011-04-28,0.0,79
8821,USC00519523,2011-04-29,0.07,75
8822,USC00519523,2011-04-30,0.0,75
8823,USC00519523,2011-05-01,0.0,75
8824,USC00519523,2011-05-02,0.0,79
8825,USC00519523,2011-05-03,1.03,73
8826,USC00519523,2011-05-04,0.06,75
8827,USC00519523,2011-05-05,0.0,74
8828,USC00519523,2011-05-06,0.19,72
8829,USC00519523,2011-05-07,0.2,74
8830,USC00519523,2011-05-08,0.51,75
8831,USC00519523,2011-05-09,0.1,75
8832,USC00519523,2011-05-10,0.05,73
8833,USC00519523,2011-05-11,0.15,71
8834,USC00519523,2011-05-12,0.01,77
8835,USC00519523,2011-05-13,0.01,75
8836,USC00519523,2011-05-14,0.0,78
8837,USC00519523,2011-05-15,0.0,75
8838,USC00519523,2011-05-16,0.0,76
8839,USC00519523,2011-05-17,0.0,76
8840,USC00519523,2011-05-18,0.0,73
8841,USC00519523,2011-05-19,0.01,78
8842,USC00519523,2011-05-20,0.0,76
8843,USC00519523,2011-05-21,0.0,79
8844,USC00519523,2011-05-22,0.02,76
8845,USC00519523,2011-05-23,0.0,76
8846,USC00519523,2011-05-24,0.0,76
8847,USC00519523,2011-05-25,0.0,75
8848,USC00519523,2011-05-26,0.0,75
8849,USC00519523,2011-05-27,0.1,76
8850,USC00519523,2011-05-28,0.01,75
8851,USC00519523,2011-05-29,0.03,75
8852,USC00519523,2011-05-30,0.01,76
8853,USC00519523,2011-05-31,0.08,76
8854,USC00519523,2011-06-01,0.15,79
8855,USC00519523,2011-06-02,0.01,76
8856,USC00519523,2011-06-03,0.09,72
8857,USC00519523,2011-06-04,0.51,71
8858,USC00519523,2011-06-05,0.25,72
8859,USC00519523,2011-06-06,0.03,76
8860,USC00519523,2011-06-07,0.03,74
8861,USC00519523,2011-06-08,0.0,75
8862,USC00519523,2011-06-09,0.0,76
8863,USC00519523,2011-06-10,0.0,77
8864,USC00519523,2011-06-11,0.0,76
8865,USC00519523,2011-06-12,0.09,75
8866,USC00519523,2011-06-13,0.0,76
8867,USC00519523,2011-06-14,0.0,76
8868,USC00519523,2011-06-15,0.0,76
8869,USC00519523,2011-06-16,0.09,75
8870,USC00519523,2011-06-17,0.0,76
8871,USC00519523,2011-06-18,0.0,76
8872,USC00519523,2011-06-19,0.17,79
8873,USC00519523,2011-06-20,0.14,74
8874,USC00519523,2011-06-21,0.38,73
8875,USC00519523,2011-06-22,0.17,75
8876,USC00519523,2011-06-23,0.05,74
8877,USC00519523,2011-06-24,0.03,75
8878,USC00519523,2011-06-25,0.0,76
8879,USC00519523,2011-06-26,0.12,72
8880,USC00519523,2011-06-27,0.02,74
8881,USC00519523,2011-06-28,0.02,74
8882,USC00519523,2011-06-29,0.0,75
8883,USC00519523,2011-06-30,0.0,75
8884,USC00519523,2011-07-01,0.01,81
8885,USC00519523,2011-07-02,0.01,76
8886,USC00519523,2011-07-03,0.12,76
8887,USC00519523,2011-07-04,0.06,76
8888,USC00519523,2011-07-05,0.04,75
8889,USC00519523,2011-07-06,0.08,79
8890,USC00519523,2011-07-07,0.06,73
8891,USC00519523,2011-07-08,0.04,75
8892,USC00519523,2011-07-09,0.01,79
8893,USC00519523,2011-07-10,0.01,77
8894,USC00519523,2011-07-11,0.01,76
8895,USC00519523,2011-07-12,0.0,76
8896,USC00519523,2011-07-13,0.0,74
8897,USC00519523,2011-07-14,0.0,76
8898,USC00519523,2011-07-15,0.0,76
8899,USC00519523,2011-07-16,0.0,77
8900,USC00519523,2011-07-17,0.06,78
8901,USC00519523,2011-07-18,0.0,75
8902,USC00519523,2011-07-19,0.0,75
8903,USC00519523,2011-07-20,0.16,71
8904,USC00519523,2011-07-21,0.0,77
8905,USC00519523,2011-07-22,0.09,75
8906,USC00519523,2011-07-23,0.08,77
8907,USC00519523,2011-07-24,0.0,74
8908,USC00519523,2011-07-25,0.12,76
8909,USC00519523,2011-07-26,0.0,76
8910,USC00519523,2011-07-27,0.06,75
8911,USC00519523,2011-07-28,0.04,76
8912,USC00519523,2011-07-29,0.02,77
8913,USC00519523,2011-07-30,0.2,76
8914,USC00519523,2011-07-31,0.01,78
8915,USC00519523,2011-08-01,0.0,76
8916,USC00519523,2011-08-02,0.0,76
8917,USC00519523,2011-08-03,0.0,77
8918,USC00519523,2011-08-04,0.0,77
8919,USC00519523,2011-08-05,0.0,77
8920,USC00519523,2011-08-06,0.0,76
8921,USC00519523,2011-08-07,0.12,77
8922,USC00519523,2011-08-08,0.0,76
8923,USC00519523,2011-08-09,0.19,78
8924,USC00519523,2011-08-10,0.0,76
8925,USC00519523,2011-08-11,0.0,76
8926,USC00519523,2011-08-12,0.0,76
8927,USC00519523,2011-08-13,0.0,77
8928,USC00519523,2011-08-14,0.0,80
8929,USC00519523,2011-08-15,0.5,76
8930,USC00519523,2011-08-16,0.01,76
8931,USC00519523,2011-08-17,0.0,76
8932,USC00519523,2011-08-18,0.05,75
8933,USC00519523,2011-08-19,0.02,83
8934,USC00519523,2011-08-20,0.0,82
8935,USC00519523,2011-08-21,0.02,78
8936,USC00519523,2011-08-22,0.0,76
8937,USC00519523,2011-08-23,0.22,75
